"name","description",lat,lon
"L'adresse jourdain","124 rue de belleville  75020 paris 20ème 75020
01 77 36 70 20",48.874693,2.388441
"L'adresse massena","117 boulevard massena  75013 paris 75013
01 45 85 45 85",48.819547,2.364212
"L'adresse novae","34 rue de tolbiac  75013 paris 13ème 75013
01 53 79 19 30",48.82846,2.372676
"L'agence de paris","14 rue falguiere  75015 paris 15ème 75015
01 45 48 88 60",48.843437,2.316827
"L'agence des 3 frères","23 rue des trois freres  75018 paris 18eme 75018
01 42 57 00 72",48.884618,2.34103
"L'agence du 15","56 rue de mademoiselle  75015 paris 15ème 75015
01 83 96 20 13",48.843229,2.300273
"L'agence du coin","111 rue de la croix nivert  75015 paris 75015
01 45 30 30 20",48.842401,2.294439
"L'agence montmartre","38 rue damremont  75018 paris 18ème 75018
01 42 58 70 48",48.889443,2.333737
"L'appartement","17 rue de longchamp  75116 paris 75116
01 45 05 19 40",48.864891,2.291006
"L'etoile real estate","111 avenue victor hugo  75784 paris 75116
06 29 46 16 63",48.868516,2.282913
"L'immobilier  de paris","44 rue des batignolles 75017 paris 75017
01 42 93 15 62",48.885783,2.319651
"L'immobilier international","71 bd malesherbes  75008 paris 75008
01 43 87 10 68",48.876896,2.317084
"L'immobilier parisien","16 rue des moines  75017 paris 75017
01 53 06 37 00",48.888082,2.318764
"L'immobilier parisien","187 rue du faubourg st martin  75010 paris 10eme 75010
01 70 61 60 00",48.87929,2.362741
"L'immobilier parisien","9 rue ramey  75018 paris 75018
01 53 09 23 53",48.887387,2.347264
"L'immobilier parisien","38 boulevard des batignolles  75017 paris 75017
01 42 93 10 00",48.882915,2.323374
"L'immobiliere de reseau","1 rue villebois mareuil  75017 paris 17ème 75017
01 45 53 61 19",48.879208,2.293018
"L'immobiliere des dames","4 rue truffaut  75017 paris 17ème 75017
06 98 60 07 22",48.884397,2.323407
"L'immobilière dorfeuil","86 avenue mozart  75116 paris 75116
01 44 96 80 96",48.852013,2.267767
"L'immobilière du 20ème","30 avenue gambetta  75020 paris 75020
01 46 36 10 04",48.864888,2.396561
"L'immobiliere du parc","28 avenue laumiere   75019 paris 75019
01 42 08 60 60",48.88438,2.380288
"L'immobiliere du parc monceau","58 avenue de wagram  75017 paris 17ème 75017
06 68 55 94 29",48.87921,2.299213
"L'immobiliere moderne","25 avenue philippe auguste  75011 paris 75011
01 43 56 73 73",48.851108,2.394002
"L'immobiliere sas","9b boulevard jules ferry  75011 paris 11ème 75011
01 40 35 68 65",48.867234,2.368044
"L'immobiliere sentier réaumur  i.s.r.","78 rue reaumur  75002 paris 75002
01 45 08 48 68",48.866519,2.35165
"L'or de l'immobilier","6 rue victor schoelcher  75014 paris 14ème 75014
01 53 91 01 20",48.836585,2.331036
"La bonne agence","27 rue perignon  75015 paris 15ème 75015
06 73 71 39 90",48.84687,2.30671
"La boutique de l'immobilier","28 rue du temple  75004 paris 4ème 75004
01 55 80 79 74",48.85919,2.353913
"La boutique de l'immobilier - etude montorgueil","16 rue mandar  75002 paris 75002
01 55 80 79 78",48.865796,2.345051
"La chambre claire","23 rue richard lenoir  75011 paris 11ème 75011
01 44 64 00 24",48.855567,2.381675
"La city immobilier","1 av gambetta  75020 paris 75020
01 47 97 50 00",48.863298,2.388745
"La clef de l'immobilier","22 24 rue de montreuil  75011 paris 75011
01 44 93 85 85",48.850404,2.385369
"La clef du sol","9 rue des trois bornes  75011 paris 75011
09 84 38 74 08",48.866393,2.371712
"La compagnie immobiliere de paris","50 rue de la chaussee d'antin  75009 paris 9ème 75009
06 60 61 38 40",48.873939,2.332964
"La cote immobiliere","11 avenue du docteur arnold netter  75012 paris 75012
01 43 07 26 26",48.841781,2.404799
"La coulee verte immobilier / abv","134 bis rue de charenton  75012 paris 12ème 75012
01 44 68 09 91",48.845817,2.379859
"La fonciere de rehabilitation","17 rue de poitou  75003 paris 3ème 75003
01 42 78 12 32",48.861512,2.362954
"La fonciere de réhabilitation","17 rue réaumur  75003 paris 75003
01 44 54 01 30",48.864996,2.357798
"La fonciere dieulafoy","2 rue du dr landouzy  75013 paris 75013
01 45 88 35 57",48.823233,2.353842
"La fonciere du xvii","109 rue des dames  75017 paris 75017
01 43 87 95 97",48.882806,2.317562
"La fontaine immobilier","27 rue jean de la fontaine  75016 paris 75016
01 42 88 68 00",48.851256,2.272795
"La française immobilière","56 rue de maubeuge 75009 paris 75009
01 42 85 01 05",48.878627,2.346233
"La galerie de l'immobilier","48 rue mazarine  75006 paris 75006
01 56 24 44 26",48.855117,2.337769
"La garçonnière","38, rue sainte croix de la bretonnerie 75004 paris 75004
01 44 54 20 40",48.858661,2.354894
"La gestion fonciere de paris","3 rue victor masse  75009 paris 75009
01 45 26 59 94",48.880475,2.339808
"La grandiere immobilier","31 avenue raymond poincaré  75116 paris 16ème 75116
01 76 71 07 40",48.865561,2.286226
"La grandiere immobilier","79 avenue mozart  75016 paris 75016
01 42 24 77 00",48.853031,2.268612
"La parisienne immobilier","180 boulevard berthier  75017 paris 75017
01 46 22 70 26",48.886007,2.29326
"La porte de paris","16-18 boulevard st martin 75010 paris 75010
01 40 18 78 78",48.868914,2.356986
"La reale immobilier","20 rue de longchamp 75116 paris 75116
06 10 44 08 81",48.865004,2.291065
"La tour immo","142 avenue daumesnil  75012 paris 12eme 75012
01 43 45 14 14",48.840654,2.390404
"La tour immo","119 boulevard murat  75016 paris 75016
01 46 51 30 00",48.837425,2.258608
"La vie immobiliere / agences reunies","4 rue berthollet  75005 paris 75005
01 43 36 20 83",48.839945,2.345859
"La vie parisienne","128 rue lecourbe 75015 paris 15ème 75015
01 45 33 46 46",48.842303,2.301332
"La vitrine concept immobilier","63 rue de meaux  75019 paris 75019
01 71 19 77 19",48.88199,2.37403
"Labri promotion","114 rue montmartre  75002 paris 75002
01 42 33 34 34",48.867684,2.343929
"Laforet bastille","7 rue trousseau  75011 paris 11eme 75011
01 43 38 19 48",48.851306,2.378606
"Laforêt batignolles","67 avenue de clichy  75017 paris 17ème 75017
01 40 08 00 40",48.887679,2.324995
"Laforêt gare de lyon","44 boulevard diderot  75012 paris 75012
01 43 40 10 10",48.846243,2.378383
"Laforet immobilier","16 rue saint ferdinand  75017 paris 17ème 75017
01 58 05 00 45",48.878543,2.289456
"Laforet immobilier","52 rue montmartre  75002 paris 2eme 75002
01 40 41 15 40",48.865279,2.345011
"Laforet immobilier","161 rue de belleville  75019 paris 75019
01 48 03 71 71",48.875523,2.391307
"Laforet immobilier","214 rue du faubourg saint martin  75010 paris 10ème 75010
01 40 35 05 10",48.87987,2.363842
"Laforêt immobilier","42 boulevard pasteur  75015 paris 75015
01 56 54 14 00",48.841727,2.313109
"Laforêt immobilier","273 rue des pyrenees  75020 paris 75020
01 40 33 50 60",48.867958,2.395935
"Laforêt immobilier","106 av gambetta 75020 paris 20ème 75020
01 40 30 04 94",48.871362,2.40424
"Laforêt immobilier","10 avenue de laumiere  75019 paris 75019
01 53 19 88 00",48.883518,2.381065
"Laforêt immobilier","46 48 rue d'avron  paris 75020 75020
01 44 64 81 81",48.851974,2.40251
"Laforêt immobilier","66, rue monge 75005 paris 75005
01 47 07 03 03",48.843705,2.352152
"Laforêt immobilier - bdo immobilier","19 rue rambuteau  75004 paris 75004
01 49 96 64 40",48.860673,2.354899
"Laforêt immobilier - bdo immobilier","114 rue de turenne  75003 paris 75003
01 44 54 11 11",48.863182,2.364764
"Laforet immobilier - jpc immobilier","92 rue de levis  75017 paris 75017
01 56 33 12 34",48.884816,2.311656
"Laforêt immobilier - montmartre real estate","110 rue caulaincourt  75018 paris 75018
01 42 57 12 10",48.88963,2.341173
"Laforêt immobilier - s.a.r.l esna","26 avenue félix faure  75015 paris 75015
01 53 78 04 04",48.841949,2.289721
"Laforêt immobilier - tolbiac immobilier","174 rue de tolbiac  75013 paris 75013
01 43 13 29 39",48.82598,2.351774
"Laforêt immobilier - xveme associes","20 rue de lourmel  75015 paris 75015
01 40 59 60 70",48.849551,2.291274
"Laforet immobilier 18eme  marx dormoy","96 / 98 rue riquet  75018 paris 75018
01 55 26 93 93",48.89018,2.360786
"Laforêt immobilier 9ème avenue","38 rue des martyrs  75009 paris 9ème 75009
01 40 16 47 47",48.878991,2.339924
"Laforêt immobilier arago","7 9 bld arago  75013 paris 13ème 75013
01 55 43 20 20",48.836301,2.350943
"Laforet immobilier guy moquet","69 rue guy moquet  75017 paris 17eme 75017
01 58 60 10 10",48.892906,2.326507
"Laforêt immobilier j.r.l immobilier","98 bd magenta  75010 paris 75010
01 40 38 80 00",48.877769,2.354961
"Laforêt immobilier ordener immo conseil","128 rue ordener  75018 paris 75018
01 53 09 96 30",48.893382,2.338954
"Laforêt immobilier paris 13","10 rue jeanne d'arc  75013 paris 13ème 75013
01 44 24 03 03",48.829287,2.369472
"Laforêt immobilier philae","283 rue de vaugirard  75015 paris 75015
01 56 56 82 56",48.839465,2.301279
"Laforêt immobilier sarl beaulieu immobilier","49 rue boulard  75014 paris 75014
01 53 90 15 15",48.83185,2.327392
"Laforêt immobilier septième arr.","31 avenue rapp 75007 paris 75007
01 45 55 29 29",48.859006,2.300839
"Laforêt immobilier sopilim sarl","70-72 rue raymond losserand  75014 paris 75014
01 40 52 80 40",48.834125,2.318192
"Laforêt parmentier","94 avenue parmentier  75011 paris 11ème 75011
01 55 28 32 40",48.865932,2.374214
"Laforêt passy-muette","20 avenue mozart  75016 paris 16ème 75016
01 45 27 07 07",48.856921,2.272223
"Laforet prestige","38 rue vaugirard  75006 paris 75006
01 43 54 47 00",48.849245,2.335189
"Laforet prestige paris 8e","48 rue de berri  75008 paris 8ème 75008
01 56 43 30 89",48.874569,2.308114
"Laforet xvième l'immobiliere murat","72 rue d'auteuil  75016 paris 75016
01 47 43 20 00",48.847985,2.261043
"Lalanne immobilier","1 boulevard de reuilly  75012 paris 12ème 75012
01 44 75 74 21",48.839236,2.389436
"Lamennais adb","4 rue lamennais  75008 paris 75008
01 49 53 60 00",48.873731,2.303242
"Lamirand et associes","36 rue du faubourg montmartre  75009 paris 75009
01 42 46 44 86",48.87423,2.342254
"Lamirand et associes","66 rue des pyrénées  75020 paris 75020
01 40 09 17 00",48.853287,2.406075
"Lamirand et associes","55 boulevard voltaire  75011 paris 75011
0892 70 10 15",48.86208,2.37324
"Larboullet immobilier","173 rue courcelles  75017 paris 75017
01 56 21 22 22",48.885535,2.296541
"Laroppe immobilier","82 rue maubeuge 75009 paris 75009
01 53 25 10 70",48.879462,2.349055
"Lassay transactions","3 rue de l'amiral courbet  75116 paris 16ème 75116
01 47 04 51 47",48.869082,2.282966
"Latour immobilier","170 rue de grenelle 75007 paris 75007
01 45 56 97 98",48.858018,2.308252
"Laurent michel administrateur de biens sa","24 avenue opera  75001 paris 75001
01 42 60 82 02",48.866316,2.334381
"Lb transactions","19 avenue mac mahon  75017 paris 75017
01 45 74 04 40",48.876779,2.29428
"Ldj immo conseils","23/25 rue pouchet  75017 paris 17ème 75017
01 44 85 00 00",48.892869,2.319447
"Ldl selection","94 rue jean de la fontaine  75016 paris 75016
01 44 14 65 00",48.849677,2.267997
"Le bel avenir","103 rue du cherche midi  75006 paris 6eme 75006
01 53 61 18 95",48.846419,2.320741
"Le bon agent immobilier","161 bis avenue de suffren   75015 paris 15ème 75015
01 48 25 26 27",48.845965,2.309554
"Le cabinet de paris","167 boulevard du montparnasse  75006 paris 75006
01 44 07 20 00",48.840252,2.335487
"Le cabinet parisien","43 avenue bosquet 75007 paris 7ème 75007
01 47 53 76 62",48.85784,2.304218
"Le cap immobilier","13 rue d'alesia  75014 paris 14eme 75014
01 82 83 39 39",48.827413,2.334619
"Le chapitre immobilier","23 rue notre dame de nazareth  75003 paris 3ème 75003
01 42 71 72 57",48.867226,2.359479
"Le chemin immobilier","9 rue de maubeuge 75009 paris 75009
01 40 16 46 40",48.876965,2.341953
"Le chene vert immobilier","62 rue de lancry  75010 paris 10ème 75010
01 42 40 73 95",48.87277,2.363632
"Le dome immobilier","4 avenue philippe auguste  75011 paris 11ème 75011
01 43 73 60 51",48.849687,2.395326
"Le home de france","36 bd saint germain  75005 paris 75005
01 43 54 14 28",48.849689,2.351494
"Le kiosque de l'immobilier","2 avenue paul déroulède  75015 paris 75015
01 53 69 97 98",48.850634,2.29915
"Le paris de dorothee","104 rue de saussure  75017 paris 75017
01 42 63 15 21",48.887346,2.312071
"Le pic immobilier","5 rue constance  75018 paris 18eme 75018
01 42 54 99 99",48.885358,2.33343
"Le square immobilier","24 rue charles baudelaire  75012 paris 12ème 75012
01 43 40 30 30",48.850009,2.377261
"Le village des batignolles","68 place du doct felix lobligeois  75017 paris 75017
01 40 25 99 19",48.886599,2.318597
"Leader immo","164 boulevard massena 75013 paris 75013
01 46 58 88 88",48.819335,2.36015
"Leaseo","43 rue la fayette  75009 paris 9ème 75009
01 80 96 03 00",48.8749,2.33983
"Lecoeur immobilier","233 rue du faubourg saint honore  75008 paris 8ème 75008
01 45 74 16 04",48.877332,2.299253
"Leconte immobilier","39 rue daguerre  75014 paris 14ème 75014
01 43 22 81 23",48.834476,2.32807
"Lefranc immobilier","30 avenue felix faure  75015 paris 15ème 75015
01 40 60 18 18",48.841843,2.289456
"Legi immobilier","166 boulevard montparnasse  75014 paris 75014
01 43 22 62 62",48.839903,2.335353
"Les cedres de l immobilier","60 rue des entrepreneurs  75015 paris 75015
01 45 77 17 07",48.845531,2.288122
"Les cles de lutece","89 bis rue lauriston  75116 paris 16ème 75116
01 47 04 12 60",48.867818,2.288554
"Les comptoirs de l'immobilier","25 rue poncelet  75017 paris 75017
01 56 33 30 40",48.879554,2.297852
"Les comptoirs de l'immobilier","6 avenue secretan  75019 paris 75019
01 40 18 52 52",48.882112,2.370975
"Les jardins de pereire","11-13 rue guersant  75017 paris 75017
01 40 68 94 02",48.880294,2.29046
"Les pavés du 20e","249b rue des pyrenees  75020 paris 20ème 75020
01 46 36 54 54",48.86585,2.397585
"Lfb","25 rue de la folie mericourt  75011 paris 11ème 75011
01 58 30 85 10",48.862699,2.373295
"Lieu-dit","18 rue de montmorency  75003 paris 3ème 75003
09 80 42 60 47",48.862943,2.355704
"Lieux select","34 avenue des champs elysees  75008 paris 8ème 75008
01 40 76 58 01",48.869957,2.308155
"Link","26 rue des rigoles  75020 paris 20eme 75020
06 11 24 32 03",48.872027,2.393568
"Lionceau immobilier","45, rue falguière 75015 paris 75015
01 43 20 41 10",48.842064,2.315154
"Ll partners","18 rue des gatines  75020 paris 20eme 75020
06 61 18 99 91",48.865891,2.3987
"Lloyd & davis","109 rue faubourg saint honore  75008 paris 8ème 75008
01 75 44 98 53",48.872606,2.311025
"Locare","14 16 rue des capucines 75002 paris 75002
01 40 40 64 00",48.869122,2.329222
"Locat immo","160 rue de la pompe  75116 paris 16ème 75116
01 56 90 30 30",48.869939,2.282682
"Lodgis","21 rue st marc 75002 paris 2ème 75002
01 70 39 11 11",48.87044,2.339962
"Loft & vous","192 rue du fbg st martin  75010 paris 75010
01 40 36 87 10",48.87886,2.362632
"Loft app'art & co","34 rue de l'echiquier / 16 rue hauteville  75010 paris 10ème 75010
01 48 01 67 51",48.871624,2.350103
"Logestim immobilier","34b rue de wattignies 75012 paris 12ème 75012
01 44 68 96 16",48.835884,2.395756
"Loiselet et daigremont transactions","15 avenue mac mahon  75017 paris 17ème 75017
01 55 37 37 55",48.876248,2.29437
"Lokim","17 rue de l echiquier  75010 paris 75010
01 42 33 00 65",48.871236,2.35166
"Longchamp investissements","71 avenue foch 75116 paris 16ème 75116
01 53 70 41 54",48.871499,2.279585
"Lonsdale immobilier services","12 place henri bergson  75008 paris 8ème 75008
01 53 81 95 81",48.876227,2.320761
"Lordimmo","70 avenue kleber  75116 paris 75116
01 56 90 01 01",48.867666,2.290333
"Loreto immobilier","30 rue dauphine  75006 paris 6ème 75006
01 46 34 26 00",48.854666,2.339219
"Lpi laurence pascoli","3 place wagram  75017 paris 17ème 75017
06 11 23 23 17",48.887008,2.304358
"Lutece avenue","14 rue du pont neuf  75001 paris 1er 75001
06 26 89 70 48",48.860114,2.344307
"Lutecimmo","3 rue nicolas flamel  75004 paris 4ème 75004
01 42 71 01 05",48.858701,2.349338
"Luxe-france","101 avenue des champs elysees 75008 paris 8ème 75008
06 10 25 84 66",48.871656,2.300554
"Luxury real estate  cedric korb","9 / 11 avenue theophile gautier  75016 paris 75016
01 45 27 50 11",48.850825,2.274691
"Lvi - leonard vercken immobilier","33 rue de moscou  75008 paris 8eme 75008
01 43 87 33 33",48.881401,2.323161
"Lvm & cie","7 rue du printemps  75017 paris 75017
06 83 84 67 98",48.887246,2.309357
"M.p. immobilier","11 rue bridaine  75017 paris 17ème 75017
06 09 17 25 15",48.885753,2.320072
"M2","49 rue rouelle  75015 paris 15ème 75015
01 45 75 67 35",48.849494,2.289908
"Maison mere immobilier","125 rue de la pompe  75116 paris 16eme 75116
06 78 01 30 95",48.866206,2.279748
"Majord'homes","3 impasse gomboust  75001 paris 1er 75001
06 64 90 00 05",48.867622,2.331277
"Manager","35 avenue des champs elysees  75008 paris 75008
01 45 61 00 13",48.869807,2.306424
"Manon lemoine","2 rue d'ankara  75016 paris 16ème 75016
06 14 72 60 00",48.854704,2.283501
"Marc foujols groupe immobilier","15 avenue paul doumer  75116 paris 75116
01 53 70 00 00",48.861324,2.284857
"Marchal syngest","23 rue des mathurins  75008 paris 75008
01 42 65 47 73",48.873151,2.325995
"Marchand immobilier","3 rue antoine vollon75012 paris 75012
01 46 28 62 68",48.85038,2.376651
"Marie louise albert-roulhac","33 rue galilee  75016 paris 75016
01 45 03 33 06",48.869333,2.295123
"Marigny immobilier","21 rue du cirque  75008 paris 75008
01 47 42 70 72",48.871042,2.315242
"Market properties","231 rue saint honore  75001 paris 1er 75001
06 89 19 83 80",48.866223,2.329201
"Marnier seine","69 rue de seine  75006 paris 6eme 75006
01 43 29 28 27",48.854218,2.336988
"Marnier st germain","207 boulevard saint germain  75007 paris 7ème 75007
01 42 22 69 50",48.856287,2.325228
"Martel immobilier | agence lancry","55 rue de lancry  75010 paris 10ème 75010
01 44 52 00 88",48.871832,2.362366
"Martel immobilier agence martel","7 rue martel  75010 paris 75010
01 53 24 14 18",48.873864,2.352864
"Marvel immobilier","49 avenue raymond poincare  75116 paris 16ème 75116
01 47 27 27 77",48.866767,2.285917
"Mary's home immobilier","80 rue d'hauteville  75010 paris 10ème 75010
01 42 46 36 98",48.876073,2.351272
"Masson immobilier","60 bd de charonne  75020 paris 75020
01 43 56 01 00",48.85238,2.397946
"Masson immobilier","13b rue de chaligny 75012 paris 12ème 75012
01 55 78 21 10",48.846139,2.383467
"Materre et mollica immobilier","68 rue de vaugirard  75006 paris 6ème 75006
01 71 18 28 50",48.848237,2.330818
"Matimo","13 rue de turenne  75004 paris 75004
01 42 72 33 25",48.855449,2.363496
"Maury-schwob.","7 boulevard pereire  75017 paris 75017
01 47 66 44 44",48.887547,2.312849
"Maville immobilier","53 rue du general delestraint  75016 paris 75016
01 77 75 08 82",48.840204,2.256811
"Mazet engerand et gardy","5 rue de la boetie  75008 paris 8ème 75008
01 40 76 70 56",48.874299,2.318648
"Mc immo","32 avenue kleber  75116 paris 16ème 75116
01 45 00 11 21",48.870488,2.292379
"Mcd","5 boulevard richard lenoir 75011 paris 75011
01 47 00 02 22",48.855243,2.369651
"Mcdi international","20 rue longchamp  75116 paris 75116
01 47 27 07 02 / 06 14 51 32 99",48.865004,2.291065
"Meilleursbiens immobilier","19 bd malesherbes  75008 paris 8ème 75008
01 55 27 35 83",48.872,2.321629
"Mercure immobilier","124 boulevard pereire  75017 paris 17ème 75017
01 40 55 00 55",48.884615,2.296114
"Meridian residential","16 avenue hoche  75008 paris 8ème 75008
01 49 53 08 03",48.876739,2.301511
"Merlin et associés","16 rue servandoni  75006 paris 75006
01 46 33 42 38",48.8497,2.334727
"Messieurs langlois et cie","105b bd malesherbes 75008 paris 75008
01 53 43 33 00",48.879632,2.313744
"Mestrade immo conseil","24 rue malar  75007 paris 75007
01 47 05 22 62",48.85984,2.306041
"Metropolis","48 rue laugier  75017 paris 17ème 75017
01 46 22 60 60",48.882713,2.294019
"Mg aparte","16 rue de la fontaine du but  75018 paris 75018
01 42 55 69 69",48.890779,2.33946
"Michel dourdin dehollain & associes","10 rue mesnil  75116 paris 16ème 75116
06 09 44 21 20",48.868351,2.284369
"Michel hectus (sarl)","25 boulevard arago  75013 paris 75013
01 45 35 07 09",48.835288,2.349239
"Midi a ma porte","115 rue st dominique  75007 paris 7ème 75007
06 07 46 53 77",48.859108,2.304836
"Mimas patrimoine","39 rue proudhon 75012 paris 12ème 75012
01 53 33 89 40",48.837341,2.390815
"Minclert immobilier","44 rue des martyrs  75009 paris 75009
01 48 78 08 02",48.879269,2.340039
"Miyako immobilier international","6 rue de beaugrenelle  75015 paris 15ème 75015
01 74 30 44 65",48.847793,2.284943
"Mk immobilier","57 rue du rendez-vous  75012 paris 75012
01 44 74 74 74",48.846296,2.40158
"Modern'imm","62 cours de vincennes  75012 paris 75012
01 44 68 87 28",48.847215,2.404339
"Mon grand appartement","19 rue lambert  75018 paris 75018
01 42 23 08 00",48.888913,2.3453
"Monceau expansion immobilier","76 rue de levis  75017 paris 75017
01 46 22 10 10",48.88442,2.312479
"Monceau rive droite immobilier","3 rue de thann 75017 paris 75017
06 59 72 06 36",48.88135,2.30953
"Moncim","92 rue monceau  75008 paris 75008
01 44 90 84 84",48.880604,2.316983
"Mondial immo general","17 avenue d italie porte 177  75013 paris 75013
01 45 86 42 80",48.829267,2.356793
"Monge patrimoine","38 rue monge  75005 paris 5ème 75005
01 46 34 89 44",48.845815,2.351778
"Monique le bon","92 boulevard des batignolles  75017 paris 17ème 75017
06 60 20 14 14",48.881725,2.317611
"Monterey","1 rue des bauches 75016 paris 16eme 75016
01 45 24 72 00",48.855515,2.274833
"Montfort & bon","5 rue d'auteuil  75016 paris 75016
01 45 20 88 54",48.847448,2.268293
"Montmartre immobilier","6b rue ravignan  75018 paris 75018
01 42 58 80 52",48.885362,2.337874
"Morgand daniel bernard marcel","35 bd bourdon  75004 paris 4ème 75004
06 72 08 02 48",48.85203,2.3676
"Mouly & associes","61 avenue secretan  75019 paris 19eme 75019
06 98 80 26 26",48.880302,2.375604
"Mt habitat","22 rue didot  75014 paris 14ème 75014
01 45 43 16 09",48.832698,2.320618
"Mti","106b av de villiers  75017 paris 17eme 75017
01 42 67 26 26",48.884821,2.299311
"My home connexion immobilier","24 rue eugene flachat  75017 paris 17ème 75017
01 75 57 25 28",48.887177,2.299157
"N et h immobilier","48 50 rue singer 75016 paris 75016
01 46 51 58 58",48.857041,2.275299
"N.m. immobilier","6 rue fourcade  75015 paris 75015
01 45 33 04 22",48.837411,2.297767
"Nadlane immobilier","78 rue de la villette  75019 paris 19ème 75019
01 40 18 06 08",48.878366,2.388265
"Naima's agency","42 rue de miromesnil  75008 paris 8ème 75008
06 08 78 06 27",48.874198,2.315937
"Naos immobilier","5 rue hassard  75019 paris 75019
09 84 02 01 00",48.878581,2.384125
"Narval invest","20 rue saint lazare 75009 paris 75009
06 69 18 12 34",48.876829,2.337552
"Natimmo","133 avenue du maine  75014 paris 75014
01 56 54 01 02",48.834675,2.324351
"Natimo","101 rue de la tour  75016 paris 75016
01 56 91 03 04",48.862526,2.276709
"Nation immobilier","2 rue marsoulan 75012 paris 12ème 75012
01 56 95 09 00",48.845208,2.402765
"Nb intermediaires","16 rue nicolo  75116 paris 75116
01 42 24 42 21",48.858867,2.280201
"Nbgi","19 rue la tour   75116 paris 16ème 75116
01 42 15 80 01",48.859337,2.282591
"Negovalor","16 rue le sueur 75116 paris 16ème 75116
01 45 00 15 15",48.874793,2.287564
"Nemrod immobilier","7 rue de la tour  75116 paris 16ème 75116
01 42 88 87 47",48.858868,2.283682
"Neopolis","86 rue du faubourg saint denis 75010 paris 10eme 75010
06 80 59 17 93",48.87394,2.355229
"Nesmond immobilier","20 rue robert fleury  75015 paris 15ème 75015
06 03 99 68 21",48.843667,2.300876
"Nexity bureaux et commerces","41b avenue bosquet  75007 paris 7ème 75007
01 73 73 46 46",48.857941,2.30417
"Nexity gestion privée gérance","41 bis avenue bosquet 75007 paris 75007
01 73 73 46 46",48.858071,2.304108
"Nexity grands investisseurs privés","41 bis avenue bosquet 75007 paris 75007
01 55 30 16 00",48.858071,2.304108
"Nexity paris bureaux commerces","19 reu de vienne 75008 paris 75008
01 73 73 46 46",48.877453,2.322023
"Nexity paris buttes chaumont","43 bis rue d'hautpoul 75019 paris 75019
01 40 18 70 00",48.883779,2.387571
"Nexity paris etoile","7 rue de sfax 75016 paris 75016
01 53 64 53 20",48.870915,2.284054
"Nexity paris nation","22 rue du sergent bauchat 75012 paris 75012
01 44 68 86 30",48.845328,2.392722
"Nexity paris république","89 rue de turbigo 75003 paris 75003
01 44 54 16 53",48.866809,2.361507
"Nexity paris trocadero","4 rue galilée 75016 paris 75016
01 53 64 53 20",48.86732,2.290824
"Nexity paris vincent auriol","83 bd vincent auriol 75013 paris 75013
01 43 37 65 16",48.834391,2.367117
"Nexity résidentiel","41 bis avenue bosquet 75343 paris 75007
01 73 73 43 78",48.858071,2.304108
"Next flat","14 avenue de wagram  75008 paris 8eme 75008
06 58 02 48 80",48.875931,2.296873
"Nicolas devillard immobilier","28 avenue raphael 75016 paris 16ème 75016
06 50 17 43 46",48.858126,2.266911
"Nicolay & associes","40 avenue hoche 75008 paris 8ème 75008
06 11 97 40 24",48.875537,2.298797
"Niel and co","9 rue lauriston  75116 paris 16eme 75116
01 47 66 32 11",48.871941,2.292747
"Nisis","8 r de berri  75008 paris 8ème 75008
06 81 15 58 30",48.872266,2.304009
"Norma performances norma conseil rh","3 rue de la bourse  75002 paris 2ème 75002
01 70 95 95 75",48.869378,2.339846
"Notre-dame immobilier et la rente viagere","9, rue lagrange 75005 paris 75005
01 46 33 71 47",48.851497,2.347977
"Nouallet immobilier","59 avenue de saint ouen 75017 paris 75017
01 40 25 02 32",48.891551,2.326783
"Nouvelle demeure","74 bld st michel  75006 paris 75006
01 46 34 52 12",48.843145,2.338316
"Novagence immobilier","82 boulevard de picpus  75012 paris 12ème 75012
01 82 83 17 40",48.845955,2.401477
"Novestia immobilier","59 avenue marceau  75116 paris 16ème 75116
01 72 34 81 51",48.869944,2.297804
"Np transactions","3 rue troyon  75017 paris 17ème 75017
01 81 29 54 08",48.875782,2.29554
"O.i.p","25 rue clapeyron  75008 paris 8ème 75008
06 64 54 94 37",48.882397,2.3234
"Objectif immobilier et entreprise","13 rue gay lussac  75005 paris 75005
01 53 10 32 00",48.845779,2.341453
"Obs immobilier","82 avenue des ternes  75017 paris 75017
01 45 74 08 88",48.88006,2.288805
"Oce immobilier","29b rue monge  75005 paris 75005
01 40 46 93 94",48.846563,2.351892
"Oce immobilier","11 rue de turenne  75004 paris 75004
01 44 54 18 00",48.855375,2.363439
"Oce immobilier","193 boulevard voltaire  75011 paris 75011
01 44 93 04 04",48.853385,2.387834
"Odeon immobilier","8 rue casimir delavigne  75006 paris 75006
01 43 25 12 12",48.850388,2.33916
"Odgamm prime realty","67 avenue marceau  75116 paris 16eme 75116
01 42 25 19 00",48.870427,2.297521
"Odi immobilier","18 rue pierre guerin  75016 paris 75016
01 46 47 60 60",48.848907,2.266643
"Office immo","8082 rue du chemin vert  75011 paris 11ème 75011
01 43 38 18 18",48.862731,2.387025
"Office metre carre","7 rue de surene  75008 paris 8ème 75008
01 40 07 18 18",48.870564,2.321869
"Ofim agence laforet immobilier paris 16","134 rue de la pompe  75016 paris 16ème 75016
01 47 04 47 12",48.868428,2.281575
"Olympe commercialisation","7 cite paradis  75010 paris 75010
01 49 49 05 70",48.874847,2.350507
